gameId,team,summoner,region,champion,timestamp,coordinate_x,coordinate_y,level,minionsKilled,jungleMinionsKilled,currentGold,goldPerSecond,totalGold,xp,abilityPower,armor,armorPen,armorPenPercent,attackDamage,attackSpeed,ccReduction,health,healthMax,healthRegen,lifesteal,magicPen,magicPenPercent,magicResist,movementSpeed,omnivamp,power,powerMax,powerRegen,spellVamp,magicDamageDone,magicDamageDoneToChampions,magicDamageTaken,physicalDamageDone,physicalDamageDoneToChampions,physicalDamageTaken,totalDamageDone,totalDamageDoneToChampions,totalDamageTaken,trueDamageDone,trueDamageDoneToChampions,trueDamageTaken,victory,eventType,skillSlot,buildingType,lane,monster,itemName,role
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,0.4648666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Stealth Ward,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,0.4676333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Health Potion,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,2.000166666666667,7333.0,11276.0,1.0,0.0,0.0,179.0,0.0,679.0,13.0,11.0,33.0,0.0,0.0,61.0,110.0,0.0,215.0,575.0,18.0,0.0,0.0,0.0,32.0,340.0,0.0,261.0,310.0,33.0,0.0,497.0,214.0,39.0,527.0,97.0,636.0,1329.0,312.0,676.0,303.0,0.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,1.2815833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,1.65965,6459.0,11269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,3.0003,10695.0,5520.0,2.0,0.0,4.0,752.0,0.0,1252.0,421.0,13.0,36.0,0.0,0.0,63.0,237.0,0.0,353.0,667.0,25.0,0.0,0.0,0.0,33.0,340.0,0.0,245.0,360.0,54.0,0.0,2274.0,529.0,39.0,1183.0,252.0,1038.0,5605.0,818.0,1077.0,2146.0,36.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,2.11795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,1.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,4.00045,5767.0,9186.0,3.0,0.0,12.0,1074.0,0.0,1574.0,731.0,13.0,40.0,0.0,0.0,65.0,115.0,0.0,342.0,765.0,20.0,0.0,0.0,0.0,35.0,340.0,0.0,255.0,413.0,66.0,0.0,5695.0,529.0,53.0,2324.0,302.0,1883.0,13084.0,892.0,1936.0,5064.0,60.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,3.7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,5.001233333333333,6978.0,4154.0,3.0,0.0,16.0,76.0,0.0,1976.0,947.0,55.0,40.0,0.0,0.0,65.0,115.0,0.0,870.0,955.0,20.0,0.0,0.0,0.0,35.0,340.0,0.0,246.0,413.0,69.0,0.0,7422.0,983.0,59.0,2913.0,302.0,2179.0,15832.0,1369.0,2239.0,5495.0,84.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,4.54175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Dark Seal,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,4.5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Hextech Alternator,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,4.570666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Oracle Lens,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,6.0014,5814.0,9112.0,4.0,0.0,24.0,404.0,0.0,2304.0,1303.0,55.0,44.0,0.0,0.0,67.0,117.0,0.0,855.0,1057.0,43.0,0.0,0.0,0.0,37.0,340.0,0.0,349.0,468.0,53.0,0.0,10042.0,1344.0,75.0,3778.0,456.0,3047.0,23033.0,1966.0,3123.0,9211.0,166.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,5.300966666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,7.002133333333333,13469.0,6322.0,4.0,0.0,28.0,1192.0,0.0,3092.0,1654.0,75.0,44.0,0.0,0.0,67.0,242.0,0.0,316.0,1057.0,22.0,0.0,0.0,0.0,37.0,340.0,0.0,116.0,468.0,116.0,0.0,11385.0,2216.0,96.0,3778.0,456.0,4024.0,25036.0,2898.0,4120.0,9871.0,226.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,8.00225,4550.0,9878.0,5.0,0.0,32.0,511.0,0.0,3311.0,2014.0,110.0,49.0,0.0,0.0,70.0,120.0,0.0,1163.0,1163.0,23.0,0.0,0.0,0.0,39.0,436.0,0.0,526.0,526.0,123.0,0.0,12927.0,2216.0,96.0,4130.0,456.0,4033.0,27258.0,2898.0,4130.0,10201.0,226.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,7.032783333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,7.252566666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Fiendish Codex,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,9.002433333333334,394.0,461.0,6.0,0.0,36.0,134.0,0.0,3734.0,2479.0,94.0,53.0,0.0,0.0,72.0,123.0,0.0,1274.0,1274.0,25.0,0.0,18.0,0.0,42.0,625.0,0.0,586.0,586.0,22.0,0.0,15758.0,2798.0,716.0,4569.0,456.0,5433.0,33584.0,3480.0,6149.0,13256.0,226.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,8.405983333333333,4626.0,9974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Elite Monster Kill,,,,RIFTHERALD,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,8.422666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,4.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,8.733966666666667,7607.0,7437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,8.811733333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Sorcerer's Shoes,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,10.002983333333331,13106.0,5162.0,6.0,0.0,40.0,492.0,0.0,4092.0,2704.0,104.0,53.0,0.0,0.0,72.0,248.0,0.0,1270.0,1274.0,25.0,0.0,18.0,0.0,42.0,395.0,0.0,266.0,586.0,22.0,0.0,19921.0,3439.0,716.0,4875.0,456.0,5862.0,39967.0,4121.0,6579.0,15170.0,226.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,11.00325,8317.0,3577.0,6.0,0.0,40.0,364.0,0.0,4399.0,2756.0,122.0,53.0,0.0,0.0,72.0,123.0,0.0,1025.0,1274.0,25.0,0.0,18.0,0.0,42.0,395.0,0.0,342.0,586.0,84.0,0.0,22559.0,3689.0,859.0,5312.0,456.0,7636.0,44164.0,4414.0,8496.0,16293.0,268.0,0.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,10.205316666666668,13698.0,3598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,10.212516666666666,14026.0,3954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,10.319833333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Amplifying Tome,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,12.0033,11447.0,7073.0,7.0,0.0,48.0,1305.0,0.0,5340.0,3499.0,142.0,58.0,0.0,0.0,75.0,126.0,0.0,870.0,1390.0,110.0,0.0,18.0,0.0,44.0,395.0,0.0,293.0,649.0,225.0,0.0,28335.0,5168.0,1557.0,6348.0,664.0,8676.0,52971.0,6184.0,10266.0,18286.0,352.0,31.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,11.455183333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,11.59705,13866.0,4505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Building Kill,,TOWER_BUILDING,BOT_LANE,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,13.0035,3924.0,7178.0,8.0,0.0,56.0,243.0,0.0,5928.0,4479.0,168.0,63.0,0.0,0.0,78.0,130.0,0.0,1809.0,1809.0,28.0,0.0,18.0,0.0,46.0,395.0,0.0,567.0,714.0,58.0,0.0,31758.0,5856.0,2924.0,6659.0,664.0,9028.0,57891.0,6911.0,11984.0,19474.0,391.0,31.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,12.29805,6499.0,6156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,12.309733333333334,6481.0,6022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,12.344416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Night Harvester,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,12.379983333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Amplifying Tome,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,12.386616666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Ruby Crystal,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,12.4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,14.00405,3758.0,12944.0,9.0,1.0,64.0,584.0,0.0,6269.0,5629.0,168.0,68.0,0.0,0.0,81.0,258.0,0.0,1934.0,1934.0,30.0,0.0,18.0,0.0,49.0,950.0,0.0,781.0,781.0,154.0,0.0,38368.0,5856.0,2924.0,6902.0,664.0,9514.0,65517.0,6911.0,12471.0,20246.0,391.0,31.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,13.323116666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,15.00455,4070.0,9417.0,10.0,1.0,68.0,1445.0,0.0,7130.0,6429.0,180.0,73.0,0.0,0.0,84.0,262.0,0.0,1333.0,2063.0,31.0,0.0,18.0,0.0,51.0,395.0,0.0,618.0,851.0,214.0,0.0,45108.0,7343.0,3053.0,7671.0,1077.0,11848.0,80156.0,8998.0,14933.0,27377.0,577.0,31.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,14.1493,4070.0,13935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,14.946016666666669,4551.0,10158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Elite Monster Kill,,,,RIFTHERALD,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,16.004733333333334,8355.0,8525.0,10.0,7.0,72.0,1791.0,0.0,7476.0,7194.0,180.0,73.0,0.0,0.0,84.0,137.0,0.0,1087.0,2063.0,155.0,0.0,18.0,0.0,51.0,395.0,0.0,499.0,851.0,28.0,0.0,56049.0,8137.0,3503.0,7755.0,1077.0,12828.0,92874.0,9792.0,16364.0,29069.0,577.0,31.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,15.063966666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,17.005033333333333,8723.0,6372.0,11.0,8.0,72.0,458.0,0.0,7613.0,7397.0,229.0,78.0,0.0,0.0,87.0,140.0,0.0,0.0,2196.0,33.0,0.0,18.0,0.0,54.0,395.0,0.0,328.0,924.0,149.0,0.0,56513.0,8601.0,3796.0,7758.0,1077.0,14422.0,93501.0,10416.0,18373.0,29229.0,737.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,16.647266666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,4.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,16.845216666666666,8723.0,6372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,16.875816666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Hextech Alternator,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,16.8797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Needlessly Large Rod,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,18.005416666666665,7004.0,5232.0,11.0,8.0,79.0,761.0,0.0,7916.0,7751.0,229.0,78.0,0.0,0.0,87.0,140.0,6.0,2141.0,2196.0,429.0,0.0,18.0,0.0,54.0,395.0,0.0,541.0,924.0,106.0,0.0,64387.0,8601.0,3796.0,8853.0,1077.0,15110.0,105959.0,10416.0,19062.0,32718.0,737.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,17.46923333333333,9866.0,4414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Elite Monster Kill,,,,CHEMTECH_DRAGON,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,19.0058,8754.0,1558.0,11.0,9.0,80.0,178.0,0.0,8113.0,7942.0,244.0,78.0,0.0,0.0,87.0,265.0,6.0,2192.0,2246.0,438.0,0.0,18.0,0.0,54.0,395.0,0.0,702.0,924.0,30.0,0.0,65500.0,8601.0,3796.0,8958.0,1077.0,15545.0,108194.0,10416.0,19497.0,33735.0,737.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,18.42203333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Shadowflame,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,18.433816666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Control Ward,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,20.006066666666666,7090.0,12096.0,12.0,11.0,92.0,910.0,0.0,8845.0,9238.0,248.0,84.0,0.0,0.0,90.0,144.0,24.0,2385.0,2385.0,35.0,0.0,18.0,0.0,57.0,395.0,0.0,920.0,999.0,198.0,0.0,76775.0,10025.0,4542.0,9140.0,1077.0,16308.0,121846.0,11888.0,21006.0,35930.0,785.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,19.085833333333333,8322.0,2054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,19.30098333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,21.0066,5626.0,13594.0,13.0,14.0,92.0,141.0,0.0,9331.0,10012.0,304.0,89.0,0.0,0.0,93.0,148.0,24.0,0.0,2527.0,37.0,0.0,18.0,0.0,59.0,395.0,0.0,1046.0,1076.0,33.0,0.0,78656.0,11159.0,6873.0,9807.0,1321.0,16746.0,124513.0,13385.0,23775.0,36049.0,904.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,20.50463333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,20.52465,5626.0,13594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,20.567433333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Needlessly Large Rod,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,22.00711666666667,4683.0,10093.0,13.0,14.0,96.0,893.0,0.0,10083.0,10799.0,320.0,89.0,0.0,0.0,93.0,273.0,6.0,956.0,2527.0,22.0,0.0,25.0,0.0,59.0,395.0,0.0,618.0,1076.0,119.0,0.0,88027.0,14636.0,7951.0,11415.0,2685.0,18278.0,137201.0,18345.0,26385.0,37758.0,1023.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,21.9266,5884.0,10417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,21.969383333333333,5185.0,10275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,23.0074,11179.0,11803.0,14.0,16.0,104.0,1641.0,0.0,10830.0,11645.0,332.0,95.0,0.0,0.0,97.0,152.0,24.0,2572.0,2674.0,39.0,0.0,18.0,0.0,62.0,395.0,0.0,386.0,1156.0,35.0,0.0,99493.0,16828.0,8202.0,11696.0,2685.0,18473.0,150454.0,20537.0,26831.0,39263.0,1023.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,22.052016666666667,5400.0,11544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,22.68385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,1.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,24.007616666666667,7411.0,5143.0,14.0,17.0,108.0,783.0,0.0,11223.0,12226.0,396.0,95.0,0.0,0.0,97.0,277.0,24.0,2674.0,2674.0,39.0,0.0,18.0,0.0,62.0,395.0,0.0,614.0,1156.0,155.0,0.0,110701.0,17859.0,8652.0,11931.0,2920.0,18575.0,163342.0,21802.0,27383.0,40709.0,1023.0,155.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,23.117383333333333,10145.0,11962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,23.2313,10481.0,13650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Building Kill,,TOWER_BUILDING,TOP_LANE,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,23.39538333333333,11261.0,13659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Building Kill,,INHIBITOR_BUILDING,TOP_LANE,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,23.679116666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Needlessly Large Rod,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,25.00805,10360.0,10055.0,14.0,17.0,112.0,980.0,0.0,11420.0,12630.0,380.0,103.0,0.0,0.0,97.0,152.0,6.0,0.0,2674.0,39.0,0.0,18.0,0.0,67.0,395.0,0.0,554.0,1156.0,35.0,0.0,115697.0,19649.0,10877.0,12316.0,2920.0,19529.0,169526.0,23592.0,30587.0,41512.0,1023.0,180.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,24.374783333333333,10179.0,5209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Elite Monster Kill,,,,EARTH_DRAGON,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,24.886466666666667,10360.0,10055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,24.99043333333333,9319.0,9619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,26.008066666666668,3642.0,8360.0,14.0,17.0,116.0,158.0,0.0,11698.0,12826.0,513.0,103.0,0.0,0.0,97.0,152.0,24.0,2674.0,2674.0,39.0,0.0,18.0,0.0,67.0,395.0,0.0,938.0,1156.0,75.0,0.0,124048.0,19649.0,10877.0,12316.0,2920.0,19529.0,178726.0,23592.0,30587.0,42361.0,1023.0,180.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,25.56808333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Rabadon's Deathcap,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,27.008166666666668,9608.0,11186.0,15.0,17.0,128.0,124.0,0.0,12099.0,13521.0,518.0,110.0,0.0,0.0,100.0,156.0,24.0,0.0,2826.0,41.0,0.0,18.0,0.0,71.0,395.0,0.0,1173.0,1238.0,37.0,0.0,133639.0,21343.0,11340.0,12510.0,2920.0,21891.0,189780.0,25518.0,33705.0,43631.0,1254.0,473.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,26.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,1.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,26.72865,9608.0,11186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,26.784266666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Amplifying Tome,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,28.0086,5223.0,10278.0,15.0,17.0,128.0,248.0,0.0,12222.0,13521.0,518.0,109.0,0.0,0.0,100.0,156.0,24.0,2826.0,2826.0,41.0,0.0,18.0,0.0,70.0,395.0,0.0,1083.0,1238.0,64.0,0.0,135654.0,21343.0,11340.0,12556.0,2920.0,21891.0,192221.0,25518.0,33705.0,44010.0,1254.0,473.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,29.009,9973.0,10030.0,16.0,21.0,136.0,942.0,0.0,12917.0,14763.0,568.0,116.0,0.0,0.0,126.0,160.0,24.0,2964.0,2982.0,44.0,0.0,18.0,0.0,74.0,395.0,0.0,1053.0,1323.0,39.0,0.0,145732.0,21343.0,11388.0,12579.0,2920.0,21927.0,205873.0,25518.0,33816.0,47561.0,1254.0,500.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,28.057566666666663,5007.0,10471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Elite Monster Kill,,,,BARON_NASHOR,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,28.755516666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,4.0,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,30.0094,11418.0,14210.0,16.0,26.0,136.0,1705.0,0.0,13679.0,15702.0,529.0,116.0,0.0,0.0,104.0,160.0,24.0,0.0,2982.0,44.0,0.0,18.0,0.0,74.0,395.0,0.0,828.0,1323.0,39.0,0.0,152748.0,23914.0,11671.0,12579.0,2920.0,24444.0,213032.0,28232.0,36856.0,47704.0,1398.0,741.0,True,,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,29.386883333333333,11603.0,11667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Building Kill,,INHIBITOR_BUILDING,MID_LANE,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,29.78218333333333,11418.0,14210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Death,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,29.834466666666668,12668.0,13790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6388964204,Blue,anonymous 30,euw1,Sylas,29.865,13559.0,14071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
